% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of non-biomass electricity,Rebound effect on electricity,CO2 Reduction (tonnes)
0,-5.1773,0,0,1.2974,0,-1.5532,0.45514,7.4341
-1.5868e-14,-4.7898,0,0,1.4137,0,-1.4369,0.49593,6.8776
0,-4.6436,0,0,1.4576,0,-1.3931,0.51131,6.6677
-1.5868e-14,-3.9918,0,0,1.6531,0,-1.1975,0.57991,5.7317
1.5868e-14,-4.1439,0,0,1.6075,0,-1.2432,0.5639,5.9501
0,-4.5285,0,0,1.4921,0,-1.3585,0.52343,6.5024
-1.5868e-14,-4.254,0,0,1.5744,0,-1.2762,0.55231,6.1083
0,-5.4439,0,0,1.2175,0,-1.6332,0.42709,7.8169
1.5868e-14,-4.7729,0,0,1.4188,0,-1.4319,0.49771,6.8533
-1.5868e-14,-4.3552,0,0,1.5441,0,-1.3066,0.54166,6.2536
1.5868e-14,-5.5107,0,0,1.1975,0,-1.6532,0.42006,7.9127
0,-5.4385,0,0,1.2191,0,-1.6315,0.42766,7.809
0,-4.6752,0,0,1.4481,0,-1.4026,0.50799,6.713
0,-5.1266,0,0,1.3127,0,-1.538,0.46048,7.3613
-1.5868e-14,-6.483,0,0,0.90576,0,-1.9449,0.31774,9.3088
0,-5.0747,0,0,1.3282,0,-1.5224,0.46594,7.2867
-1.5868e-14,-4.404,0,0,1.5294,0,-1.3212,0.53652,6.3237
0,-4.0255,0,0,1.643,0,-1.2077,0.57636,5.7802
0,-4.9986,0,0,1.3511,0,-1.4996,0.47395,7.1775
0,-5.0175,0,0,1.3454,0,-1.5053,0.47196,7.2046
0,-5.0964,0,0,1.3217,0,-1.5289,0.46366,7.3178
-1.5868e-14,-5.3222,0,0,1.254,0,-1.5966,0.4399,7.642
1.5868e-14,-4.8694,0,0,1.3898,0,-1.4608,0.48754,6.992
1.5868e-14,-4.3949,0,0,1.5322,0,-1.3185,0.53749,6.3105
-1.5868e-14,-5.2709,0,0,1.2694,0,-1.5813,0.44529,7.5684
0,-5.9013,0,0,1.0803,0,-1.7704,0.37896,8.4735
1.5868e-14,-7.0108,0,0,0.7474,0,-2.1032,0.26219,10.067
1.5868e-14,-3.9604,0,0,1.6625,0,-1.1881,0.58321,5.6867
-1.5868e-14,-4.5747,0,0,1.4782,0,-1.3724,0.51856,6.5687
-1.5868e-14,-4.7629,0,0,1.4218,0,-1.4289,0.49875,6.839
-1.5868e-14,-4.1899,0,0,1.5937,0,-1.257,0.55906,6.0162
1.5868e-14,-5.6754,0,0,1.148,0,-1.7026,0.40272,8.1493
0,-5.076,0,0,1.3278,0,-1.5228,0.4658,7.2886
-1.5868e-14,-4.4996,0,0,1.5008,0,-1.3499,0.52646,6.461
0,-5.6353,0,0,1.1601,0,-1.6906,0.40695,8.0917
1.5868e-14,-5.6156,0,0,1.166,0,-1.6847,0.40902,8.0634
0,-4.716,0,0,1.4359,0,-1.4148,0.5037,6.7716
0,-5.5398,0,0,1.1887,0,-1.6619,0.417,7.9545
1.5868e-14,-4.3682,0,0,1.5402,0,-1.3105,0.54029,6.2723
1.5868e-14,-5.1241,0,0,1.3134,0,-1.5372,0.46074,7.3577
1.5868e-14,-4.926,0,0,1.3729,0,-1.4778,0.4816,7.0731
0,-4.2705,0,0,1.5695,0,-1.2812,0.55057,6.132
-1.5868e-14,-4.483,0,0,1.5058,0,-1.3449,0.52822,6.437
