% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-0.10837,0,0,0.064518,0,0,-0.03251,0.66494,13087
-0.098607,-3.1412e-14,0,0.067446,0,0,-0.029582,0.69512,11908
-0.11583,0,0,0.06228,0,0,-0.034749,0.64187,13988
-0.14342,0,0,0.054002,0,0,-0.043027,0.55655,17320
-0.10729,0,0,0.064841,0,0,-0.032188,0.66827,12957
-0.1086,-1.5706e-14,0,0.064449,0,0,-0.032579,0.66423,13115
-0.14643,-3.1412e-14,0,0.053101,0,0,-0.043928,0.54727,17683
-0.08835,-1.5706e-14,0,0.070524,0,0,-0.026505,0.72683,10670
-0.14931,-3.1412e-14,0,0.052234,0,0,-0.044794,0.53834,18032
-0.1068,0,0,0.06499,0,0,-0.032039,0.6698,12897
-0.094675,0,0,0.068626,0,0,-0.028402,0.70728,11433
-0.1326,0,0,0.057248,0,0,-0.03978,0.59002,16013
-0.11606,0,0,0.062211,0,0,-0.034818,0.64116,14016
-0.13131,0,0,0.057637,0,0,-0.039392,0.59402,15857
-0.11255,0,0,0.063263,0,0,-0.033765,0.65201,13592
-0.1122,-1.5706e-14,0,0.063368,0,0,-0.033661,0.65308,13550
-0.090729,-3.1412e-14,0,0.06981,0,0,-0.027219,0.71948,10957
-0.1512,-3.1412e-14,0,0.05167,0,0,-0.045359,0.53252,18259
-0.13719,-3.1412e-14,0,0.055871,0,0,-0.041157,0.57582,16568
-0.14035,-1.5706e-14,0,0.054922,0,0,-0.042106,0.56604,16950
-0.12629,0,0,0.059141,0,0,-0.037888,0.60952,15252
-0.098966,0,0,0.067339,0,0,-0.02969,0.69401,11951
-0.10023,0,0,0.06696,0,0,-0.030069,0.69011,12104
-0.086188,0,0,0.071172,0,0,-0.025856,0.73352,10408
-0.082199,-1.5706e-14,0,0.072369,0,0,-0.02466,0.74585,9926.6
-0.12526,-3.1412e-14,0,0.059452,0,0,-0.037577,0.61272,15126
-0.11945,-3.1412e-14,0,0.061194,0,0,-0.035834,0.63068,14425
-0.104,0,0,0.065828,0,0,-0.031201,0.67844,12560
-0.12272,-1.5706e-14,0,0.060214,0,0,-0.036815,0.62058,14820
-0.11259,0,0,0.063252,0,0,-0.033777,0.65189,13597
-0.11961,1.5706e-14,0,0.061145,1.1869e-14,0,-0.035883,0.63018,14445
