% Change in the Price of fuel,% Change in the Price of electricity,% Change in the Price of natural gas,% Change in the Quantity of fuel,% Change in the Quantity of electricity,% Change in the Quantity of natural gas,% Change in the Quantity of gasoline,Rebound effect on fuel,CO2 Reduction (tonnes)
-1643.9,-1.5706e-14,0,413.21,0,0,-493.17,0.45589,1.9852e+08
-871.12,-1.5706e-14,0,645.04,0,0,-261.33,0.71167,1.052e+08
-879.73,-1.5706e-14,0,642.46,0,0,-263.92,0.70882,1.0624e+08
-908.93,-3.1412e-14,0,633.7,0,0,-272.68,0.69915,1.0977e+08
-1635.7,1.5706e-14,0,415.67,1.1869e-14,0,-490.7,0.45861,1.9753e+08
-895.45,-3.1412e-14,0,637.74,0,0,-268.64,0.70362,1.0814e+08
-1546.2,0,0,442.51,0,0,-463.86,0.48822,1.8673e+08
-1349.2,0,0,501.61,0,0,-404.76,0.55343,1.6294e+08
-1026.5,-3.1412e-14,0,598.44,0,0,-307.94,0.66025,1.2396e+08
-1046,-1.5706e-14,0,592.58,0,0,-313.79,0.65379,1.2632e+08
-1175.6,0,0,553.69,0,0,-352.69,0.61088,1.4197e+08
-1100.1,0,0,576.36,0,0,-330.02,0.63589,1.3285e+08
-832.94,0,0,656.49,0,0,-249.88,0.72431,1.0059e+08
-843.11,-1.5706e-14,0,653.44,0,0,-252.93,0.72094,1.0182e+08
-1581.1,-3.1412e-14,0,432.06,0,0,-474.32,0.47669,1.9093e+08
-1055.6,-1.5706e-14,0,589.7,0,0,-316.67,0.65062,1.2748e+08
-882.54,-1.5706e-14,0,641.61,0,0,-264.76,0.70789,1.0658e+08
-823.31,-1.5706e-14,0,659.38,0,0,-246.99,0.72749,9.9426e+07
-1108.4,-3.1412e-14,0,573.84,0,0,-332.53,0.63312,1.3386e+08
-869.53,1.5706e-14,0,645.52,1.1869e-14,0,-260.86,0.7122,1.0501e+08
-831.01,-3.1412e-14,0,657.07,0,0,-249.3,0.72495,1.0036e+08
-1089.3,-1.5706e-14,0,579.58,0,0,-326.8,0.63945,1.3155e+08
-1239.2,0,0,534.62,0,0,-371.75,0.58985,1.4965e+08
-1343.7,-3.1412e-14,0,503.26,0,0,-403.11,0.55525,1.6227e+08
-859.92,-1.5706e-14,0,648.4,0,0,-257.98,0.71538,1.0385e+08
-1160.1,-3.1412e-14,0,558.36,0,0,-348.02,0.61603,1.4009e+08
